Timestamp,Raw Z,Normalized Z,Smoothed Z,Rep Detected,isIdle,Current Reps,Current Sets,Exercise
2025-04-12T18:42:58.200509,-10.43,-0.7799999999999994,-0.43199999999999966,0,0,1,0,BicepCurl
2025-04-12T18:42:58.203198,-10.65,-1.0,-0.6479999999999997,0,0,1,0,BicepCurl
2025-04-12T18:42:58.205509,-10.8,-1.1500000000000004,-0.8479999999999996,0,0,1,0,BicepCurl
2025-04-12T18:42:58.207841,-11.2,-1.549999999999999,-1.0519999999999996,0,0,1,0,BicepCurl
2025-04-12T18:42:58.249594,-11.64,-1.9900000000000002,-1.2939999999999998,0,0,1,0,BicepCurl
2025-04-12T18:42:58.252087,-12.09,-2.4399999999999995,-1.626,0,0,1,0,BicepCurl
2025-04-12T18:42:58.267636,-12.13,-2.4800000000000004,-1.922,0,0,1,0,BicepCurl
2025-04-12T18:42:58.313,-12.21,-2.5600000000000005,-2.2039999999999997,0,0,1,0,BicepCurl
2025-04-12T18:42:58.315200,-12.09,-2.4399999999999995,-2.382,0,0,1,0,BicepCurl
2025-04-12T18:42:58.325706,-12.27,-2.619999999999999,-2.508,0,0,1,0,BicepCurl
2025-04-12T18:42:58.361910,-12.61,-2.959999999999999,-2.6119999999999997,0,0,1,0,BicepCurl
2025-04-12T18:42:58.364206,-12.6,-2.9499999999999993,-2.7059999999999995,0,0,1,0,BicepCurl
2025-04-12T18:42:58.409470,-12.56,-2.91,-2.7759999999999994,0,0,1,0,BicepCurl
2025-04-12T18:42:58.411825,-12.91,-3.26,-2.9399999999999995,0,0,1,0,BicepCurl
2025-04-12T18:42:58.422881,-13.35,-3.6999999999999993,-3.1559999999999997,0,0,1,0,BicepCurl
2025-04-12T18:42:58.461812,-13.6,-3.9499999999999993,-3.353999999999999,0,0,1,0,BicepCurl
2025-04-12T18:42:58.468321,-13.71,-4.0600000000000005,-3.5759999999999996,0,0,1,0,BicepCurl
2025-04-12T18:42:58.517281,-13.66,-4.01,-3.7959999999999994,0,0,1,0,BicepCurl
2025-04-12T18:42:58.519414,-13.41,-3.76,-3.8959999999999995,0,0,1,0,BicepCurl
