Timestamp,Raw Z,Normalized Z,Smoothed Z,Rep Detected,isIdle,Current Reps,Current Sets
2025-04-12T14:31:08.930622,-10.09,-0.4399999999999995,-0.8319999999999996,0,0,1,0
2025-04-12T14:31:08.933044,-10.21,-0.5600000000000005,-0.5579999999999998,0,0,1,0
2025-04-12T14:31:08.935150,-10.46,-0.8100000000000005,-0.57,0,0,1,0
2025-04-12T14:31:08.973365,-10.96,-1.3100000000000005,-0.716,0,0,1,0
2025-04-12T14:31:08.985341,-11.59,-1.9399999999999995,-1.012,0,0,1,0
2025-04-12T14:31:09.030059,-12.04,-2.389999999999999,-1.402,0,0,1,0
2025-04-12T14:31:09.032278,-12.67,-3.0199999999999996,-1.8939999999999997,0,0,1,0
2025-04-12T14:31:09.039522,-13.74,-4.09,-2.55,0,0,1,0
2025-04-12T14:31:09.076770,-14.4,-4.75,-3.2379999999999995,0,0,1,0
2025-04-12T14:31:09.082646,-14.7,-5.049999999999999,-3.8599999999999994,0,0,1,0
2025-04-12T14:31:09.128748,-15.26,-5.609999999999999,-4.504,0,0,1,0
2025-04-12T14:31:09.131144,-15.35,-5.699999999999999,-5.04,0,0,1,0
2025-04-12T14:31:09.175876,-14.89,-5.24,-5.2700000000000005,0,0,1,0
2025-04-12T14:31:09.178228,-14.58,-4.93,-5.306,0,0,1,0
2025-04-12T14:31:09.237921,-14.7,-5.049999999999999,-5.305999999999999,1,0,2,0
2025-04-12T14:31:09.240676,-14.47,-4.82,-5.148,0,0,2,0
2025-04-12T14:31:09.242761,-14.01,-4.359999999999999,-4.88,0,0,2,0
2025-04-12T14:31:09.254995,-13.61,-3.959999999999999,-4.624,0,0,2,0
2025-04-12T14:31:09.298002,-13.14,-3.49,-4.336,0,0,2,0
2025-04-12T14:31:09.301723,-12.63,-2.9800000000000004,-3.9219999999999997,0,0,2,0
2025-04-12T14:31:09.347481,-11.89,-2.24,-3.406,0,0,2,0
2025-04-12T14:31:09.351013,-11.09,-1.4399999999999995,-2.822,0,0,2,0
2025-04-12T14:31:09.354698,-9.73,-0.08000000000000007,-2.0460000000000003,0,0,2,0
2025-04-12T14:31:09.391775,-9.19,0.46000000000000085,-1.2559999999999998,0,0,2,0
2025-04-12T14:31:09.396263,-7.88,1.7700000000000005,-0.3059999999999997,0,0,2,0
2025-04-12T14:31:09.443514,-7.3,2.3500000000000005,0.6120000000000004,0,0,2,0
2025-04-12T14:31:09.446351,-6.74,2.91,1.4820000000000004,0,0,2,0
2025-04-12T14:31:09.455870,-6.08,3.5700000000000003,2.2120000000000006,0,0,2,0
2025-04-12T14:31:09.487999,-5.13,4.5200000000000005,3.024,0,0,2,0
2025-04-12T14:31:09.501192,-4.22,5.430000000000001,3.7560000000000002,0,0,2,0
2025-04-12T14:31:09.532683,-3.77,5.880000000000001,4.462000000000001,0,0,2,0
2025-04-12T14:31:09.539490,-2.17,7.48,5.3759999999999994,0,0,2,0
2025-04-12T14:31:09.567199,-1.48,8.17,6.296000000000001,0,0,2,0
2025-04-12T14:31:09.596646,-1.09,8.56,7.104000000000001,0,0,2,0
2025-04-12T14:31:09.599645,-1.0,8.65,7.748,0,0,2,0
2025-04-12T14:31:09.642290,-0.55,9.1,8.392,0,0,2,0
2025-04-12T14:31:09.649560,-0.27,9.38,8.772000000000002,0,0,2,0
2025-04-12T14:31:09.654385,-0.62,9.030000000000001,8.944,0,0,2,0
2025-04-12T14:31:09.697155,-1.02,8.63,8.958000000000002,0,0,2,0
2025-04-12T14:31:09.706890,-3.43,6.220000000000001,8.472,0,0,2,0
2025-04-12T14:31:09.736845,-2.67,6.98,8.048000000000002,0,0,2,0
2025-04-12T14:31:09.750400,-3.47,6.18,7.408000000000001,0,0,2,0
2025-04-12T14:31:09.782997,-3.87,5.78,6.758,0,0,2,0
2025-04-12T14:31:09.786076,-4.57,5.08,6.048,0,0,2,0
2025-04-12T14:31:09.820514,-4.73,4.92,5.788000000000001,0,0,2,0
2025-04-12T14:31:09.829889,-6.03,3.62,5.1160000000000005,0,0,2,0
2025-04-12T14:31:09.841313,-6.9,2.75,4.43,0,0,2,0
2025-04-12T14:31:09.917027,-6.9,2.75,3.8240000000000003,0,0,2,0
2025-04-12T14:31:09.968916,-8.03,1.620000000000001,3.132,0,0,2,0
2025-04-12T14:31:09.970981,-10.83,-1.1799999999999997,1.9120000000000004,0,0,2,0
2025-04-12T14:31:09.972811,-11.7,-2.049999999999999,0.7780000000000005,0,0,2,0
2025-04-12T14:31:10.025268,-12.13,-2.4800000000000004,-0.2679999999999996,0,0,2,0
2025-04-12T14:31:10.027528,-12.32,-2.67,-1.3519999999999996,0,0,2,0
2025-04-12T14:31:10.080321,-12.5,-2.8499999999999996,-2.2459999999999996,0,0,2,0
2025-04-12T14:31:10.083928,-12.59,-2.9399999999999995,-2.598,0,0,2,0
2025-04-12T14:31:10.087186,-13.08,-3.4299999999999997,-2.8739999999999997,0,0,2,0
2025-04-12T14:31:10.127781,-13.25,-3.5999999999999996,-3.098,0,0,2,0
2025-04-12T14:31:10.130413,-12.91,-3.26,-3.2159999999999997,0,0,2,0
2025-04-12T14:31:10.133384,-13.82,-4.17,-3.4799999999999995,0,0,2,0
2025-04-12T14:31:10.175692,-13.41,-3.76,-3.6439999999999997,0,0,2,0
2025-04-12T14:31:10.177764,-13.55,-3.9000000000000004,-3.7379999999999995,0,0,2,0
2025-04-12T14:31:10.222522,-13.81,-4.16,-3.85,0,0,2,0
2025-04-12T14:31:10.224670,-13.03,-3.379999999999999,-3.8739999999999997,0,0,2,0
2025-04-12T14:31:10.238882,-12.65,-3.0,-3.6399999999999997,0,0,2,0
2025-04-12T14:31:10.278685,-13.1,-3.4499999999999993,-3.5780000000000003,0,0,2,0
2025-04-12T14:31:10.286663,-13.24,-3.59,-3.5159999999999996,0,0,2,0
2025-04-12T14:31:10.325796,-12.97,-3.3200000000000003,-3.348,0,0,2,0
2025-04-12T14:31:10.328669,-12.96,-3.3100000000000005,-3.3340000000000005,0,0,2,0
2025-04-12T14:31:10.379778,-12.76,-3.1099999999999994,-3.3560000000000003,0,0,2,0
2025-04-12T14:31:10.382464,-12.95,-3.299999999999999,-3.3259999999999996,0,0,2,0
2025-04-12T14:31:10.391075,-13.02,-3.369999999999999,-3.281999999999999,0,0,2,0
2025-04-12T14:31:10.432491,-12.72,-3.0700000000000003,-3.2319999999999993,0,0,2,0
2025-04-12T14:31:10.434974,-12.56,-2.91,-3.1519999999999997,0,0,2,0
2025-04-12T14:31:10.476062,-12.77,-3.119999999999999,-3.1539999999999995,0,0,2,0
2025-04-12T14:31:10.478984,-12.98,-3.33,-3.1599999999999997,0,0,2,0
2025-04-12T14:31:10.484580,-13.03,-3.379999999999999,-3.162,0,0,2,0
2025-04-12T14:31:10.533921,-13.19,-3.539999999999999,-3.2559999999999993,0,0,2,0
2025-04-12T14:31:10.540800,-13.85,-4.199999999999999,-3.5139999999999993,0,0,2,0
2025-04-12T14:31:10.545730,-14.03,-4.379999999999999,-3.7659999999999996,0,0,2,0
2025-04-12T14:31:10.600251,-14.36,-4.709999999999999,-4.041999999999999,0,0,2,0
2025-04-12T14:31:10.603240,-14.71,-5.0600000000000005,-4.378,0,0,2,0
2025-04-12T14:31:10.605728,-14.88,-5.23,-4.715999999999999,0,0,2,0
2025-04-12T14:31:10.660394,-14.89,-5.24,-4.9239999999999995,0,0,2,0
2025-04-12T14:31:10.663210,-14.92,-5.27,-5.102,0,0,2,0
2025-04-12T14:31:10.665760,-14.84,-5.1899999999999995,-5.198,0,0,2,0
2025-04-12T14:31:10.703237,-14.71,-5.0600000000000005,-5.198,0,0,2,0
2025-04-12T14:31:10.708931,-14.46,-4.8100000000000005,-5.114,0,0,2,0
2025-04-12T14:31:10.761444,-14.12,-4.469999999999999,-4.959999999999999,0,0,2,0
2025-04-12T14:31:10.764532,-13.46,-3.8100000000000005,-4.668000000000001,0,0,2,0
2025-04-12T14:31:10.810596,-12.7,-3.049999999999999,-4.239999999999999,0,0,2,0
2025-04-12T14:31:10.814133,-11.69,-2.039999999999999,-3.636,0,0,2,0
2025-04-12T14:31:10.823190,-10.08,-0.4299999999999997,-2.7599999999999993,0,0,2,0
2025-04-12T14:31:10.864447,-8.95,0.7000000000000011,-1.7259999999999995,0,0,2,0
2025-04-12T14:31:10.867308,-7.86,1.79,-0.6059999999999993,0,0,2,0
2025-04-12T14:31:10.909317,-6.39,3.2600000000000007,0.6560000000000006,0,0,2,0
2025-04-12T14:31:10.912218,-3.36,6.290000000000001,2.3220000000000005,0,0,2,0
2025-04-12T14:31:10.960364,-2.02,7.630000000000001,3.934,0,0,2,0
2025-04-12T14:31:10.963188,-1.51,8.14,5.422000000000001,0,0,2,0
2025-04-12T14:31:11.014922,-1.51,8.14,6.692,0,0,2,0
2025-04-12T14:31:11.017253,1.62,11.27,8.294,0,0,2,0
2025-04-12T14:31:11.053792,2.16,11.81,9.398000000000001,0,0,2,0
2025-04-12T14:31:11.060591,1.52,11.17,10.106,0,0,2,0
2025-04-12T14:31:11.111741,-0.18,9.47,10.372,0,0,2,0
2025-04-12T14:31:11.113299,-1.3,8.35,10.414,0,0,2,0
2025-04-12T14:31:11.120203,-2.3,7.3500000000000005,9.63,0,0,2,0
2025-04-12T14:31:11.143192,-3.17,6.48,8.564000000000002,0,0,2,0
2025-04-12T14:31:11.183865,-3.56,6.09,7.548,0,0,2,0
2025-04-12T14:31:11.187991,-3.78,5.870000000000001,6.828,0,0,2,0
2025-04-12T14:31:11.209957,-5.32,4.33,6.024000000000001,0,0,2,0
2025-04-12T14:31:11.241549,-5.53,4.12,5.378000000000001,0,0,2,0
2025-04-12T14:31:11.243198,-5.13,4.5200000000000005,4.986,0,0,2,0
2025-04-12T14:31:11.275281,-5.29,4.36,4.64,0,0,2,0
2025-04-12T14:31:11.285668,-5.92,3.7300000000000004,4.212,0,0,2,0
2025-04-12T14:31:11.311385,-6.97,2.6800000000000006,3.882,0,0,2,0
2025-04-12T14:31:11.341190,-8.16,1.4900000000000002,3.3560000000000003,0,0,2,0
2025-04-12T14:31:11.353426,-9.81,-0.16000000000000014,2.42,0,0,2,0
2025-04-12T14:31:11.377027,-11.16,-1.5099999999999998,1.2460000000000002,0,0,2,0
2025-04-12T14:31:11.407337,-11.36,-1.709999999999999,0.15800000000000036,0,0,2,0
2025-04-12T14:31:11.414581,-12.8,-3.1500000000000004,-1.0079999999999998,0,0,2,0
2025-04-12T14:31:11.443394,-14.59,-4.9399999999999995,-2.2939999999999996,0,0,2,0
2025-04-12T14:31:11.479329,-14.46,-4.8100000000000005,-3.2239999999999993,0,0,2,0
2025-04-12T14:31:11.481219,-13.33,-3.6799999999999997,-3.658,0,0,2,0
2025-04-12T14:31:11.511673,-14.02,-4.369999999999999,-4.1899999999999995,0,0,2,0
2025-04-12T14:31:11.519738,-14.67,-5.02,-4.563999999999999,0,0,2,0
2025-04-12T14:31:11.550434,-14.6,-4.949999999999999,-4.566,0,0,2,0
2025-04-12T14:31:11.584247,-13.67,-4.02,-4.4079999999999995,1,0,3,0
2025-04-12T14:31:11.586645,-13.38,-3.7300000000000004,-4.418,0,0,3,0
2025-04-12T14:31:11.593403,-14.87,-5.219999999999999,-4.587999999999999,0,0,3,0
2025-04-12T14:31:11.626176,-14.03,-4.379999999999999,-4.459999999999999,0,0,3,0
2025-04-12T14:31:11.658701,-12.63,-2.9800000000000004,-4.066,0,0,3,0
2025-04-12T14:31:11.660316,-12.71,-3.0600000000000005,-3.8739999999999997,0,0,3,0
2025-04-12T14:31:11.668615,-13.12,-3.469999999999999,-3.822,0,0,3,0
2025-04-12T14:31:11.690593,-12.6,-2.9499999999999993,-3.3679999999999994,0,0,3,0
2025-04-12T14:31:11.726218,-11.81,-2.16,-2.924,0,0,3,0
2025-04-12T14:31:11.760017,-12.15,-2.5,-2.828,0,0,3,0
2025-04-12T14:31:11.761645,-11.75,-2.0999999999999996,-2.6359999999999997,0,0,3,0
2025-04-12T14:31:11.795116,-11.6,-1.9499999999999993,-2.332,0,0,3,0
2025-04-12T14:31:11.805306,-11.67,-2.0199999999999996,-2.146,0,0,3,0
2025-04-12T14:31:11.830681,-11.83,-2.1799999999999997,-2.1499999999999995,0,0,3,0
2025-04-12T14:31:11.858873,-12.15,-2.5,-2.1499999999999995,0,0,3,0
2025-04-12T14:31:11.860235,-12.09,-2.4399999999999995,-2.2179999999999995,0,0,3,0
2025-04-12T14:31:11.898971,-11.65,-2.0,-2.2279999999999998,0,0,3,0
2025-04-12T14:31:11.903099,-11.53,-1.879999999999999,-2.1999999999999997,0,0,3,0
2025-04-12T14:31:11.931921,-11.87,-2.219999999999999,-2.2079999999999993,0,0,3,0
2025-04-12T14:31:11.966663,-12.38,-2.7300000000000004,-2.2539999999999996,0,0,3,0
2025-04-12T14:31:11.967984,-12.67,-3.0199999999999996,-2.3699999999999997,0,0,3,0
2025-04-12T14:31:12.002452,-13.35,-3.6999999999999993,-2.7099999999999995,0,0,3,0
2025-04-12T14:31:12.003953,-13.56,-3.91,-3.1159999999999997,0,0,3,0
2025-04-12T14:31:12.077804,-13.96,-4.3100000000000005,-3.5340000000000003,0,0,3,0
2025-04-12T14:31:12.125747,-13.96,-4.3100000000000005,-3.85,0,0,3,0
2025-04-12T14:31:12.129797,-15.63,-5.98,-4.442,0,0,3,0
2025-04-12T14:31:12.132268,-15.58,-5.93,-4.888,0,0,3,0
2025-04-12T14:31:12.178533,-15.02,-5.369999999999999,-5.18,0,0,3,0
2025-04-12T14:31:12.180858,-14.75,-5.1,-5.337999999999999,0,0,3,0
2025-04-12T14:31:12.183112,-14.21,-4.5600000000000005,-5.388000000000001,0,0,3,0
2025-04-12T14:31:12.226425,-13.33,-3.6799999999999997,-4.928,0,0,3,0
2025-04-12T14:31:12.229150,-12.8,-3.1500000000000004,-4.372,0,0,3,0
2025-04-12T14:31:12.271268,-11.15,-1.5,-3.5980000000000003,0,0,3,0
2025-04-12T14:31:12.274068,-10.14,-0.4900000000000002,-2.676,0,0,3,0
2025-04-12T14:31:12.283556,-9.37,0.28000000000000114,-1.7079999999999997,0,0,3,0
2025-04-12T14:31:12.321440,-8.98,0.6699999999999999,-0.8379999999999999,0,0,3,0
2025-04-12T14:31:12.324339,-7.64,2.0100000000000007,0.1940000000000003,0,0,3,0
2025-04-12T14:31:12.378707,-6.79,2.8600000000000003,1.0660000000000003,0,0,3,0
2025-04-12T14:31:12.380862,-6.13,3.5200000000000005,1.8680000000000008,0,0,3,0
2025-04-12T14:31:12.383393,-4.47,5.180000000000001,2.8480000000000003,0,0,3,0
2025-04-12T14:31:12.411498,-3.53,6.120000000000001,3.938,0,0,3,0
2025-04-12T14:31:12.442246,-2.87,6.78,4.892000000000001,0,0,3,0
2025-04-12T14:31:12.444024,-1.48,8.17,5.954000000000001,0,0,3,0
2025-04-12T14:31:12.481058,-0.32,9.33,7.116,0,0,3,0
2025-04-12T14:31:12.483420,0.49,10.14,8.108,0,0,3,0
2025-04-12T14:31:12.514417,1.38,11.030000000000001,9.09,0,0,3,0
2025-04-12T14:31:12.553780,2.72,12.370000000000001,10.208000000000002,0,0,3,0
2025-04-12T14:31:12.555385,2.25,11.9,10.954,0,0,3,0
2025-04-12T14:31:12.569271,0.96,10.61,11.21,0,0,3,0
2025-04-12T14:31:12.593320,0.65,10.3,11.242,0,0,3,0
2025-04-12T14:31:12.602269,-0.56,9.09,10.854000000000003,0,0,3,0
2025-04-12T14:31:12.625758,-2.02,7.630000000000001,9.906000000000002,0,0,3,0
2025-04-12T14:31:12.661419,-3.91,5.74,8.674000000000001,0,0,3,0
2025-04-12T14:31:12.691585,-3.68,5.970000000000001,7.746,0,0,3,0
2025-04-12T14:31:12.694038,-4.22,5.430000000000001,6.772,0,0,3,0
2025-04-12T14:31:12.743214,-3.89,5.76,6.106,0,0,3,0
2025-04-12T14:31:12.745454,-5.62,4.03,5.386,0,0,3,0
2025-04-12T14:31:12.752075,-6.24,3.41,4.920000000000001,0,0,3,0
2025-04-12T14:31:12.793710,-6.77,2.880000000000001,4.302000000000001,0,0,3,0
2025-04-12T14:31:12.796583,-7.32,2.33,3.6819999999999995,0,0,3,0
2025-04-12T14:31:12.872648,-8.35,1.3000000000000007,2.79,0,0,3,0
2025-04-12T14:31:12.875519,-9.26,0.39000000000000057,2.0620000000000003,0,0,3,0
2025-04-12T14:31:12.878123,-9.93,-0.27999999999999936,1.3240000000000005,0,0,3,0
2025-04-12T14:31:12.880584,-10.4,-0.75,0.5980000000000004,0,0,3,0
2025-04-12T14:31:12.919682,-11.47,-1.8200000000000003,-0.23199999999999968,0,0,3,0
2025-04-12T14:31:12.922902,-12.03,-2.379999999999999,-0.9679999999999996,0,0,3,0
2025-04-12T14:31:12.937096,-12.19,-2.539999999999999,-1.5539999999999996,0,0,3,0
2025-04-12T14:31:12.966886,-12.84,-3.1899999999999995,-2.1359999999999997,0,0,3,0
2025-04-12T14:31:12.973346,-13.55,-3.9000000000000004,-2.7659999999999996,0,0,3,0
2025-04-12T14:31:13.008900,-13.36,-3.709999999999999,-3.1439999999999992,0,0,3,0
2025-04-12T14:31:13.018505,-13.8,-4.15,-3.4979999999999998,0,0,3,0
2025-04-12T14:31:13.042240,-14.54,-4.889999999999999,-3.967999999999999,0,0,3,0
2025-04-12T14:31:13.090415,-14.12,-4.469999999999999,-4.223999999999999,0,0,3,0
2025-04-12T14:31:13.092054,-13.38,-3.7300000000000004,-4.1899999999999995,1,0,4,0
2025-04-12T14:31:13.100569,-13.59,-3.9399999999999995,-4.236,0,0,4,0
2025-04-12T14:31:13.162705,-13.59,-3.9399999999999995,-4.194,0,0,4,0
2025-04-12T14:31:13.169596,-11.61,-1.959999999999999,-3.6079999999999997,0,0,4,0
2025-04-12T14:31:13.191167,-11.49,-1.8399999999999999,-3.082,0,0,4,0
2025-04-12T14:31:13.228039,-12.23,-2.58,-2.8519999999999994,0,0,4,0
2025-04-12T14:31:13.235710,-11.57,-1.92,-2.4479999999999995,0,0,4,0
2025-04-12T14:31:13.258503,-10.78,-1.129999999999999,-1.8859999999999997,0,0,4,0
2025-04-12T14:31:13.288281,-10.25,-0.5999999999999996,-1.6139999999999997,0,0,4,0
2025-04-12T14:31:13.323286,-10.07,-0.41999999999999993,-1.3299999999999996,0,0,4,0
2025-04-12T14:31:13.324583,-10.2,-0.5499999999999989,-0.9239999999999995,0,0,4,0
2025-04-12T14:31:13.333630,-10.46,-0.8100000000000005,-0.7019999999999996,0,0,4,0
2025-04-12T14:31:13.372418,-10.65,-1.0,-0.6759999999999998,0,0,4,0
2025-04-12T14:31:13.379223,-10.73,-1.08,-0.7719999999999999,0,0,4,0
2025-04-12T14:31:13.485237,-10.73,-1.08,-0.9039999999999999,0,0,4,0
2025-04-12T14:31:13.488980,-10.44,-0.7899999999999991,-0.952,0,0,4,0
2025-04-12T14:31:13.492161,-10.17,-0.5199999999999996,-0.8939999999999998,0,0,4,0
2025-04-12T14:31:13.494709,-9.87,-0.21999999999999886,-0.7379999999999995,0,0,4,0
2025-04-12T14:31:13.497280,-9.54,0.11000000000000121,-0.4999999999999993,0,0,4,0
2025-04-12T14:31:13.534407,-9.2,0.45000000000000107,-0.19399999999999906,0,0,4,0
2025-04-12T14:31:13.537037,-8.97,0.6799999999999997,0.10000000000000071,0,0,4,0
2025-04-12T14:31:13.578054,-8.91,0.7400000000000002,0.35200000000000065,0,0,4,0
2025-04-12T14:31:13.580613,-9.19,0.46000000000000085,0.4880000000000006,0,0,4,0
2025-04-12T14:31:13.622265,-9.71,-0.0600000000000005,0.4540000000000003,0,0,4,0
2025-04-12T14:31:13.624725,-10.12,-0.46999999999999886,0.2700000000000003,0,0,4,0
2025-04-12T14:31:13.633854,-10.53,-0.879999999999999,-0.04199999999999946,0,0,4,0
2025-04-12T14:31:13.671398,-10.46,-0.8100000000000005,-0.3519999999999996,0,0,4,0
2025-04-12T14:31:13.673738,-9.99,-0.33999999999999986,-0.5119999999999998,0,0,4,0
2025-04-12T14:31:13.726462,-9.75,-0.09999999999999964,-0.5199999999999996,0,0,4,0
2025-04-12T14:31:13.728535,-9.4,0.25,-0.3759999999999998,0,0,4,0
2025-04-12T14:31:13.756935,-9.13,0.5199999999999996,-0.09600000000000009,0,0,4,0
2025-04-12T14:31:13.759729,-9.16,0.4900000000000002,0.16400000000000006,0,0,4,0
2025-04-12T14:31:13.796628,-9.54,0.11000000000000121,0.2540000000000003,0,0,4,0
2025-04-12T14:31:13.798828,-9.56,0.08999999999999986,0.29200000000000015,0,0,4,0
2025-04-12T14:31:13.820780,-9.44,0.21000000000000085,0.28400000000000036,0,0,4,0
2025-04-12T14:31:13.854174,-9.5,0.15000000000000036,0.2100000000000005,0,0,4,0
2025-04-12T14:31:13.865298,-9.77,-0.11999999999999922,0.0880000000000006,0,0,4,0
2025-04-12T14:31:13.888614,-9.9,-0.25,0.016000000000000368,0,0,4,0
2025-04-12T14:31:13.894808,-9.81,-0.16000000000000014,-0.03399999999999963,0,0,4,0
2025-04-12T14:31:13.921099,-9.81,-0.16000000000000014,-0.10799999999999983,0,0,4,0
2025-04-12T14:31:13.951752,-9.88,-0.23000000000000043,-0.184,0,0,4,0
2025-04-12T14:31:13.963967,-9.92,-0.2699999999999996,-0.21400000000000005,0,0,4,0
2025-04-12T14:31:13.986704,-9.88,-0.23000000000000043,-0.21000000000000013,0,0,4,0
2025-04-12T14:31:14.024197,-9.89,-0.2400000000000002,-0.22600000000000015,0,0,4,0
2025-04-12T14:31:14.025894,-10.07,-0.41999999999999993,-0.27800000000000014,0,0,4,0
2025-04-12T14:31:14.056771,-10.13,-0.4800000000000004,-0.3280000000000001,0,0,4,0
2025-04-12T14:31:14.070812,-10.07,-0.41999999999999993,-0.3580000000000002,0,0,4,0
2025-04-12T14:31:14.092843,-9.93,-0.27999999999999936,-0.368,0,0,4,0
2025-04-12T14:31:14.128383,-9.8,-0.15000000000000036,-0.35,0,0,4,0
2025-04-12T14:31:14.138572,-9.76,-0.10999999999999943,-0.2879999999999999,0,0,4,0
2025-04-12T14:31:14.165914,-9.63,0.019999999999999574,-0.1879999999999999,0,0,4,0
2025-04-12T14:31:14.177026,-9.37,0.28000000000000114,-0.04799999999999969,0,0,4,0
2025-04-12T14:31:14.213115,-9.1,0.5500000000000007,0.11800000000000033,0,0,4,0
2025-04-12T14:31:14.266710,-9.1,0.5500000000000007,0.25800000000000056,0,0,4,0
2025-04-12T14:31:14.268659,-7.46,2.1900000000000004,0.7180000000000005,0,0,4,0
2025-04-12T14:31:14.288184,-6.89,2.7600000000000007,1.2660000000000007,0,0,4,0
2025-04-12T14:31:14.311825,-6.38,3.2700000000000005,1.8640000000000008,0,0,4,0
2025-04-12T14:31:14.340310,-5.98,3.67,2.4880000000000004,0,0,4,0
2025-04-12T14:31:14.380775,-5.82,3.83,3.1440000000000006,0,0,4,0
2025-04-12T14:31:14.382814,-5.98,3.67,3.4400000000000004,0,0,4,0
2025-04-12T14:31:14.393867,-6.44,3.21,3.53,0,0,4,0
2025-04-12T14:31:14.436451,-7.2,2.45,3.3659999999999997,0,0,4,0
2025-04-12T14:31:14.438518,-8.41,1.2400000000000002,2.88,0,0,4,0
2025-04-12T14:31:14.483296,-8.67,0.9800000000000004,2.31,0,0,4,0
2025-04-12T14:31:14.485981,-9.28,0.370000000000001,1.6500000000000004,0,0,4,0
2025-04-12T14:31:14.540650,-9.36,0.2900000000000009,1.0660000000000005,0,0,4,0
2025-04-12T14:31:14.542871,-9.43,0.22000000000000064,0.6200000000000007,0,0,4,0
2025-04-12T14:31:14.545155,-9.72,-0.07000000000000028,0.35800000000000054,0,0,4,0
2025-04-12T14:31:14.585072,-10.16,-0.5099999999999998,0.0600000000000005,0,0,4,0
2025-04-12T14:31:14.587269,-10.21,-0.5600000000000005,-0.1259999999999998,0,0,4,0
2025-04-12T14:31:14.596784,-10.52,-0.8699999999999992,-0.3579999999999998,0,0,4,0
2025-04-12T14:31:14.631600,-10.86,-1.209999999999999,-0.6439999999999998,0,0,4,0
2025-04-12T14:31:14.665789,-10.82,-1.17,-0.8639999999999997,0,0,4,0
2025-04-12T14:31:14.667749,-10.87,-1.2199999999999989,-1.0059999999999996,0,0,4,0
2025-04-12T14:31:14.687104,-11.06,-1.4100000000000001,-1.1759999999999995,0,0,4,0
2025-04-12T14:31:14.715800,-11.29,-1.6399999999999988,-1.3299999999999994,0,0,4,0
2025-04-12T14:31:14.731257,-11.38,-1.7300000000000004,-1.4339999999999997,0,0,4,0
2025-04-12T14:31:14.754507,-11.39,-1.7400000000000002,-1.5479999999999996,0,0,4,0
2025-04-12T14:31:14.788478,-11.57,-1.92,-1.688,0,0,4,0
2025-04-12T14:31:14.790645,-11.38,-1.7300000000000004,-1.752,0,0,4,0
2025-04-12T14:31:14.829703,-11.52,-1.8699999999999992,-1.798,0,0,4,0
2025-04-12T14:31:14.835158,-11.63,-1.9800000000000004,-1.848,0,0,4,0
2025-04-12T14:31:14.870187,-11.38,-1.7300000000000004,-1.846,1,0,5,0
2025-04-12T14:31:14.880347,-11.39,-1.7400000000000002,-1.81,0,0,5,0
2025-04-12T14:31:14.910955,-11.45,-1.799999999999999,-1.8239999999999998,0,0,5,0
2025-04-12T14:31:14.921047,-11.2,-1.549999999999999,-1.7599999999999998,0,0,5,0
2025-04-12T14:31:14.948058,-11.13,-1.4800000000000004,-1.6599999999999997,0,0,5,0
2025-04-12T14:31:14.981246,-11.08,-1.4299999999999997,-1.5999999999999996,0,0,5,0
2025-04-12T14:31:14.983875,-10.83,-1.1799999999999997,-1.4879999999999995,0,0,5,0
2025-04-12T14:31:15.000305,-10.76,-1.1099999999999994,-1.3499999999999996,0,0,5,0
2025-04-12T14:31:15.033307,-10.71,-1.0600000000000005,-1.252,0,0,5,0
2025-04-12T14:31:15.046124,-10.69,-1.0399999999999991,-1.1639999999999997,0,0,5,0
2025-04-12T14:31:15.079551,-10.51,-0.8599999999999994,-1.0499999999999996,0,0,5,0
2025-04-12T14:31:15.117029,-10.32,-0.6699999999999999,-0.9479999999999997,0,0,5,0
2025-04-12T14:31:15.119142,-10.27,-0.6199999999999992,-0.8499999999999996,0,0,5,0
2025-04-12T14:31:15.128683,-10.12,-0.46999999999999886,-0.7319999999999993,0,0,5,0
2025-04-12T14:31:15.163357,-10.03,-0.379999999999999,-0.5999999999999993,0,0,5,0
2025-04-12T14:31:15.197175,-10.05,-0.40000000000000036,-0.5079999999999995,0,0,5,0
2025-04-12T14:31:15.199240,-10.09,-0.4399999999999995,-0.4619999999999994,0,0,5,0
2025-04-12T14:31:15.212083,-10.1,-0.4499999999999993,-0.4279999999999994,0,0,5,0
2025-04-12T14:31:15.252281,-10.0,-0.34999999999999964,-0.4039999999999996,0,0,5,0
2025-04-12T14:31:15.263672,-9.98,-0.33000000000000007,-0.3939999999999998,0,0,5,0
2025-04-12T14:31:15.298319,-10.07,-0.41999999999999993,-0.3979999999999997,0,0,5,0
2025-04-12T14:31:15.329638,-10.0,-0.34999999999999964,-0.3799999999999997,0,0,5,0
2025-04-12T14:31:15.369843,-10.0,-0.34999999999999964,-0.35999999999999976,0,0,5,0
2025-04-12T14:31:15.375177,-9.75,-0.09999999999999964,-0.3099999999999998,0,0,5,0
2025-04-12T14:31:15.426011,-9.76,-0.10999999999999943,-0.2659999999999997,0,0,5,0
2025-04-12T14:31:15.428002,-9.76,-0.10999999999999943,-0.20399999999999957,0,0,5,0
2025-04-12T14:31:15.463277,-9.72,-0.07000000000000028,-0.1479999999999997,0,0,5,0
2025-04-12T14:31:15.465140,-9.73,-0.08000000000000007,-0.09399999999999978,0,0,5,0
2025-04-12T14:31:15.500391,-9.69,-0.03999999999999915,-0.08199999999999967,0,0,5,0
